PPv2 Leaderboard:
Rank | Name | Total PP | Top Play
3103 | hardstuck#3864 | 1869.3945586302154 | 91.28251
3104 | Volter#2264 | 1869.0683426429625 | 101.67838
3105 | Narz#0305 | 1868.7534815015385 | 102.52509
3106 | Olively#2657 | 1868.2688410744702 | 90.73806
3107 | Sourish17#8041 | 1867.898531136998 | 153.20331
3108 | Tony#2787 | 1867.7858835974946 | 118.129585
3109 | sprocket#6634 | 1867.3849066669466 | 134.34679
3110 | Hassan#9997 | 1867.1941412652443 | 113.28559
3111 | Siddhartha#6031 | 1866.4855540040714 | 72.354004
3112 | Tylerdexdeluxe#3323 | 1865.6835510110948 | 91.065056
3113 | pratham#2144 | 1865.589747734105 | 120.77521
3114 | Luigi#9185 | 1865.2673330894618 | 138.80753
3115 | Prasetia#1874 | 1864.9193798181498 | 146.4422
3116 | Praween#1554 | 1863.7363338049302 | 69.13599
3117 | TeChY#6098 | 1863.644289675056 | 83.890045
3118 | YO#7892 | 1863.5011151283572 | 118.02474
3119 | Usuishun#5791 | 1863.4666123406846 | 94.86954
3120 | Lucid#4916 | 1863.2451093700179 | 114.77343
3121 | Sir Dark Frost#5445 | 1862.9052202894204 | 84.93062
3122 | ProtexTyPe#5305 | 1862.8969882282286 | 105.892914
3123 | keki#7258 | 1862.5883661747578 | 89.03548
3124 | SnowyTiger#0527 | 1862.3299060516774 | 110.51872
3125 | The#7809 | 1862.1890288795053 | 76.47072
3126 | Rosy#8675 | 1861.8815371189405 | 117.30643
3127 | Praizz#9397 | 1861.8761879736517 | 92.18895
3128 | Esirev_11#8902 | 1860.5072626675972 | 126.98669
3129 | bugbugz#3750 | 1860.4511025368568 | 84.04505
3130 | quertyQueen420#6714 | 1859.8227768320073 | 141.61006
3131 | derwinmcgeary#3053 | 1859.6855311120464 | 88.30964
3132 | Mezzowatt#0835 | 1859.4214353855523 | 177.2372
3133 | spencer#7269 | 1859.211583529555 | 147.95238
3134 | death#0862 | 1858.4399021296829 | 78.40662
3135 | Radioactive#5127 | 1857.5424253573665 | 88.32967
3136 | Jacorno#9384 | 1856.3221340341522 | 124.12494
3137 | MangoGuy5483#5988 | 1855.7250289384515 | 82.182304
3138 | Lusonice2021#7241 | 1855.602355281812 | 154.31784
3139 | ianoodle#2744 | 1855.491227022147 | 105.314865
3140 | ADRIENNE#7352 | 1855.4808396668466 | 70.70052
3141 | Altold#6370 | 1854.8921931283262 | 116.51874
3142 | Colin#1217 | 1854.4430550724526 | 91.64426
3143 | Shray#3508 | 1854.228757778013 | 86.35042
3144 | Moola_no_improvement#6565 | 1853.6956246494963 | 94.25528
3145 | Thomas#9177 | 1852.8966152003788 | 91.526344
3146 | khaos#6583 | 1852.5800482133507 | 86.43302
3147 | typo255#6631 | 1851.5592814383676 | 108.23862
3148 | Calvin#0150 | 1850.765356275652 | 117.39434
3149 | TTVleafwad#2048 | 1850.637767950183 | 115.23402
3150 | Unmeatable#3084 | 1850.612945593726 | 104.793495
3151 | RitzyB#0192 | 1850.494824999183 | 89.619644
3152 | jhon#8745 | 1850.4891135088315 | 80.825356
3153 | A 4 Atom#8947 | 1850.4291273511403 | 128.07309
3154 | supereduardus#6816 | 1849.916475076257 | 139.52315
3155 | Rotten#4194 | 1849.7703480334628 | 101.384346
3156 | megan#9545 | 1849.6029376309277 | 119.21714
3157 | adoogongs#2823 | 1849.3370980882028 | 135.5456
3158 | chungloh#0139 | 1848.8562996236458 | 101.56422
3159 | yesnt#4591 | 1848.6870441906974 | 142.39337
3160 | RubyPiec#0577 | 1848.606148347334 | 155.313
3161 | Sultan#7913 | 1848.3307163315787 | 75.30866
3162 | nazmulwanted#9415 | 1847.5746913327662 | 89.20143
3163 | Saizaku#8417 | 1846.3124203905165 | 108.76021
3164 | Collin#8589 | 1846.2809300351705 | 124.16235
3165 | Ok#3485 | 1846.0885486982565 | 137.27232
3166 | Kufum#1120 | 1845.8599382674263 | 96.01043
3167 | jake#4859 | 1845.8377966536916 | 89.467155
3168 | Baka#7197 | 1845.6604418895693 | 183.67708
3169 | Takashi_pc#7062 | 1845.2565176170692 | 121.8366
3170 | Bobby#7350 | 1845.1340140619711 | 94.42767
3171 | jess#7384 | 1844.4079437198304 | 169.95764
3172 | Tushar#8182 | 1843.1882871633377 | 75.29529
3173 | Slick_Nick#1628 | 1842.8244690027664 | 138.95863
3174 | Aero#0887 | 1842.6673616953394 | 202.32465
3175 | GUDDHIST#5860 | 1842.587324120786 | 215.74757
3176 | max#8859 | 1841.905971247607 | 155.73529
3177 | tbano#6071 | 1841.6697995332163 | 110.9526
3178 | Nur Afina#8245 | 1841.669706684084 | 70.008835
3179 | dark#3436 | 1841.6051880490515 | 91.47934
3180 | aether#9966 | 1841.354674294969 | 101.940216
3181 | Martin#5103 | 1841.325074850406 | 119.31737
3182 | Raynei#9718 | 1840.7986851989751 | 105.19444
3183 | arman!#2040 | 1840.3232914026676 | 141.94452
3184 | jamesbt365#7465 | 1839.9513893508163 | 81.66845
3185 | memory#2168 | 1839.1414944951632 | 169.99936
3186 | Adam#1737 | 1838.934994131907 | 93.927284
3187 | Abhishek#4495 | 1837.5643799167221 | 83.89316
3188 | OG#3883 | 1837.4809120242523 | 110.676956
3189 | siti hajar#6009 | 1837.4507357792716 | 82.86951
3190 | Ɨт๒🎨NỮβSςгยβ🍌-刷毛#6659 | 1837.219372461669 | 112.32101
3191 | m4esma#6190 | 1837.021758890097 | 124.98642
3192 | outer#6964 | 1836.626524175724 | 109.48917
3193 | kakashi#9305 | 1836.243421535956 | 75.2854
3194 | SNKRHD#6834 | 1836.1176301545333 | 88.57924
3195 | Yonga#2919 | 1835.7698553489372 | 131.0845
3196 | ZXSwire3#1219 | 1835.586615158694 | 100.53059
3197 | keyCrumbs420#7961 | 1835.5397663840313 | 157.02625
3198 | ohglob#4757 | 1835.3688430200286 | 89.0178
3199 | Svet#3203 | 1835.3248023504523 | 86.53867
3200 | くろ99#0233 | 1835.1151893725398 | 126.23474
3201 | Dimitris#3330 | 1834.864907195025 | 95.993614
3202 | internet overlord#3935 | 1834.1359985282836 | 79.235306
3203 | Joseph#7390 | 1834.0473809700275 | 161.99329
3204 | NoThisIsGeordan#1325 | 1833.8993124038277 | 98.55921
3205 | lugawyn#6794 | 1833.6830480816982 | 111.76333
3206 | TheBluestBerry#3746 | 1833.5338324492777 | 136.14122
3207 | Rafik#8353 | 1833.1239071272018 | 90.56916
3208 | Badran#8330 | 1832.7031589003648 | 101.107414
3209 | lawrence#4179 | 1831.616464548909 | 166.13919
3210 | Ramilol#0589 | 1831.197740018307 | 129.75424
3211 | Lexi_Snep#1157 | 1830.6997133743855 | 153.72519
3212 | Xirone2645#1440 | 1829.962292541816 | 182.04225
3213 | Patrick#4025 | 1829.9273614194074 | 84.21649
3214 | Jitender#1327 | 1829.4505663636035 | 87.18161
3215 | lagmanzaza#1436 | 1829.4111200731465 | 81.77358
3216 | AnimeFeet#5012 | 1829.2529030493697 | 77.08203
3217 | husqy#3582 | 1828.8644551385214 | 96.765305
3218 | BeSalt#7329 | 1828.7313016887288 | 100.96675
3219 | Jeremiah#2092 | 1828.4202881028148 | 79.81305
3220 | El#1488 | 1827.958366662408 | 122.26715
3221 | Tigresa del Este#6337 | 1827.6458329690324 | 119.031
3222 | Duszkin#7679 | 1827.5935391445857 | 128.58086
3223 | Timothy#1417 | 1827.3855329919104 | 90.410995
3224 | Itchychychy#9089 | 1827.2992705034187 | 93.82164
3225 | Sami#0793 | 1826.8479487370948 | 130.45152
3226 | FilmReproducer#3023 | 1826.3516526905255 | 66.245926
3227 | dead#5905 | 1826.139921539919 | 97.77693
3228 | Krieger6247#2652 | 1825.5472298037203 | 123.11135
3229 | Yenah_#0230 | 1825.4983308457304 | 103.542534
3230 | bloons#6906 | 1825.3803226697842 | 130.1211
3231 | StreetFighterLan#7169 | 1824.9815793923021 | 235.00916
3232 | Cube#4671 | 1824.6992046812975 | 137.797
3233 | Fakry#1880 | 1824.680697500427 | 97.717545
3234 | greg#3553 | 1823.4545832991712 | 71.1024
3235 | Roozly#5597 | 1822.3167033980521 | 89.772415
3236 | Lillian#1709 | 1822.2364434102772 | 91.139854
3237 | renatobms#2265 | 1820.842276674367 | 79.33463
3238 | DoJacky#1650 | 1820.3825324585548 | 98.844986
3239 | StormyWasTaken#6798 | 1820.1810296627455 | 83.506935
3240 | Mozarq#7220 | 1819.7844739336315 | 79.72103
3241 | Elmo#5687 | 1819.7072487000426 | 83.19223
3242 | Amaan#2595 | 1819.1944069686585 | 78.04185
3243 | Shmarashino#4068 | 1818.685621423587 | 82.68167
3244 | Jper#8565 | 1817.9298171163764 | 89.959335
3245 | Vencislav#1966 | 1817.6844467034887 | 93.855286
3246 | Ducky#4057 | 1817.5918220802635 | 90.14691
3247 | orz#8892 | 1817.5733647184961 | 168.05698
3248 | Shunt#6968 | 1816.588932983864 | 78.36541
3249 | Sandesh#1854 | 1816.1908137120279 | 78.27319
3250 | Paul#0511 | 1816.1826919209327 | 202.74924
3251 | typerman#5855 | 1815.8266220769506 | 91.77775
3252 | kosei#1136 | 1815.665733144438 | 90.114334
3253 | joshy#5434 | 1815.4797952529848 | 119.09506
3254 | CPPF0rev3r#9604 | 1814.6441965992012 | 89.75177
3255 | Joshua#2114 | 1814.1076197109653 | 84.17183
3256 | mcfradio2018#0392 | 1814.074504054048 | 108.58133
3257 | きよしに#1572 | 1813.398708174571 | 92.2484
3258 | Daydreamer#9885 | 1812.5048662613076 | 113.10356
3259 | justiceserv#4593 | 1812.3827492521073 | 103.15916
3260 | Tolga#6209 | 1811.689076871104 | 136.16544
3261 | Chris#4182 | 1811.1858724727585 | 100.91962
3262 | mle#0192 | 1810.8508691393376 | 153.40915
3263 | mistertfy64#2222 | 1809.6631331201033 | 109.805176
3264 | Jacob#7776 | 1809.1333518717868 | 222.20242
3265 | endcredits#1402 | 1808.816754515664 | 106.706566
3266 | aesculus#2968 | 1808.2802586012845 | 94.570915
3267 | kawaii#4703 | 1808.0788624098677 | 71.18955
3268 | vikaspc#1416 | 1808.049932287711 | 86.26464
3269 | Indeed#5133 | 1808.0337297125159 | 88.5601
3270 | BingH#9361 | 1807.7229289378588 | 113.25516
3271 | Bebop2962#3499 | 1806.9136339423608 | 90.60856
3272 | Old_Betsy#5580 | 1806.3745970222105 | 95.11268
3273 | Edoos#1266 | 1805.7793239211253 | 79.106064
3274 | White Rice#3521 | 1805.7698299620238 | 184.07338
3275 | Sharpshark#7493 | 1805.628111938192 | 110.91841
3276 | Toscoe#4607 | 1804.9558757567572 | 103.42047
3277 | ISMA#6170 | 1804.371029174934 | 82.43913
3278 | BogdanS#0636 | 1803.5363993934745 | 134.4433
3279 | space#2399 | 1803.3332640654319 | 225.60077
3280 | Efra#4261 | 1803.2988326006182 | 73.552956
3281 | manuviv#4732 | 1803.2963149111927 | 95.04178
3282 | LuckySaurus#0330 | 1802.2854302056276 | 129.32648
3283 | loreal#1912 | 1802.0468575626364 | 88.89229
3284 | Hind#3358 | 1800.9154580022616 | 77.73297
3285 | vain#2153 | 1799.9884004110877 | 98.2687
3286 | letype613#0780 | 1799.9673280179557 | 193.89624
3287 | alyjin#9618 | 1799.5976465905353 | 96.1074
3288 | zyg#9665 | 1798.8360862742868 | 99.17232
3289 | Monkey Man Bill#8279 | 1798.8011164712277 | 91.48134
3290 | NISC2023#4292 | 1798.2162856578457 | 127.60161
3291 | Revirst#2896 | 1798.0776416449328 | 131.53807
3292 | stayup#6576 | 1797.915417682307 | 126.15836
3293 | persistentbeat#9864 | 1797.2618001777294 | 110.72799
3294 | Aero#7337 | 1795.9071129987685 | 152.68166
3295 | why#4320 | 1795.708684094121 | 86.7417
3296 | Michael#7600 | 1795.613927083935 | 110.370125
3297 | Pango#4963 | 1795.5046510113737 | 90.33361
3298 | cyu#9888 | 1795.1436358351639 | 170.75092
3299 | Flory Riana Galus#4682 | 1795.128655228674 | 77.364586
3300 | Jesus#6359 | 1794.5127573596517 | 118.232544
3301 | jorl#6755 | 1794.4702332407865 | 197.93684
3302 | ceebus#6481 | 1794.168674961248 | 141.88908
3303 | regeneration#5655 | 1793.6020974900182 | 112.721085
3304 | Baka#4395 | 1793.5439531039826 | 183.2284
3305 | ice#4766 | 1793.1174181211459 | 109.345085
3306 | Corr#1581 | 1792.4467987762932 | 98.322716
3307 | GalacticToes#5451 | 1792.2937969452144 | 78.75264
3308 | ardvrien#4491 | 1792.172432071561 | 107.97076
3309 | SadButNotTrue#4295 | 1792.1597087815767 | 97.03625
3310 | Eric#7697 | 1791.826933968116 | 123.17866
3311 | Nachy#6802 | 1791.7409985652732 | 151.76
3312 | brendon#2118 | 1791.5715183462253 | 94.07555
3313 | Parth#0848 | 1790.5968515112363 | 72.272606
3314 | Sixten#4644 | 1789.4500401323025 | 94.65106
3315 | Andrew#9493 | 1789.253343162095 | 102.3364
3316 | Maxwell#8068 | 1789.2058414512812 | 96.66769
3317 | primecode#9451 | 1789.0386530682224 | 107.16218
3318 | Nicho#8215 | 1788.9708951486894 | 112.87504
3319 | MulPen#3676 | 1788.8881273676477 | 238.94066
3320 | HeyCya#4328 | 1788.764002591804 | 96.88103
3321 | catarmeyer#9538 | 1788.6275864494523 | 117.35854
3322 | Thien#2912 | 1788.1701599115347 | 139.50862
3323 | Praja#6281 | 1787.9253066154793 | 73.04439
3324 | VanillaCatboy#9048 | 1787.836969132242 | 80.480606
3325 | abel#6073 | 1787.6228426245132 | 79.284966
3326 | Naveen#0906 | 1787.3339004580482 | 95.87121
3327 | mike#9591 | 1787.2349958295745 | 204.25235
3328 | Blitz™X#4603 | 1786.8535134050219 | 118.72243
3329 | Dragons#4170 | 1786.7733260618227 | 272.13126
3330 | Shieldfriend#6045 | 1786.6821172772945 | 121.14576
3331 | Clouhhd#7312 | 1786.5052200095522 | 97.37547
3332 | alinaxrs#7910 | 1785.6978275021788 | 126.53231
3333 | Mrr7782#9523 | 1785.1570544299477 | 142.89674
3334 | senquick#7079 | 1785.0383317087048 | 83.505455
3335 | Prajwol#7085 | 1784.1580520480047 | 96.049545
3336 | Alejandro#9966 | 1783.5221571240409 | 123.07191
3337 | Hein Htet#3712 | 1783.4059304298426 | 70.50393
3338 | tron#1168 | 1783.1158892711182 | 103.28339
3339 | Nunu#9885 | 1782.879309573471 | 101.94909
3340 | Owul#7100 | 1782.467399731269 | 98.36445
3341 | Ghack#4532 | 1781.875390672585 | 65.63759
3342 | Rainbow#7687 | 1781.6286792253109 | 132.62445
3343 | pii#5138 | 1781.3880346466462 | 90.410965
3344 | Umer#5325 | 1781.1594553896434 | 79.818146
3345 | ay1259#6074 | 1781.0271910309125 | 110.57679
3346 | NoX_0215#5994 | 1780.253687231052 | 80.24492
3347 | rump#4072 | 1779.891860108384 | 152.60947
3348 | AngryMango#4908 | 1779.8605413803575 | 94.5625
3349 | timtom1241#4291 | 1779.8565433768104 | 124.36304
3350 | dcuaron#5701 | 1779.670199648379 | 97.80009
3351 | batfish#3159 | 1779.3781383429161 | 160.37012
3352 | DeathCallsAlone#6208 | 1778.588739387352 | 141.88579
3353 | Novah#0748 | 1777.6752617211368 | 106.6299
3354 | Francis#6566 | 1777.363364268497 | 80.366325
3355 | xanh#8397 | 1777.1306118043944 | 114.78972
3356 | TrueMose#1512 | 1776.9298132318802 | 214.85742
3357 | Angela#0155 | 1776.6691246057262 | 105.585785
3358 | Dragon#2165 | 1776.1703003640423 | 90.06257
3359 | tdeo#2320 | 1776.0901588214508 | 134.40915
3360 | tyhktyhk#7769 | 1776.032998364996 | 108.14631
3361 | Sam#5624 | 1775.87512335682 | 102.98193
3362 | deathPulse#0180 | 1775.7480433479463 | 189.33401
3363 | SorrowfulBear#7018 | 1775.5070553967332 | 107.77985
3364 | ~李小龍包~#0348 | 1775.2152692508967 | 184.66075
3365 | Real#4929 | 1774.7370645201474 | 142.11995
3366 | JamesDSparling#0699 | 1774.567966143647 | 85.45691
3367 | Carlos#7207 | 1773.8676891638347 | 84.10136
3368 | fenris#3059 | 1773.6852250275087 | 134.97118
3369 | Nate#6830 | 1773.1635776676737 | 93.82926
3370 | JSlaig#4672 | 1772.0074624754707 | 82.863495
3371 | Mark#5831 | 1771.760264548354 | 84.087006
3372 | MercedesF1#0404 | 1771.1372133360414 | 106.2621
3373 | FuzzyPengu#7751 | 1770.8278809223257 | 84.13461
3374 | Saydfalls#9876 | 1770.1012265111924 | 91.340935
3375 | Ava#4101 | 1769.8383179434575 | 74.34755
3376 | Materol#7288 | 1769.7912260578325 | 133.53789
3377 | Scimister#9565 | 1769.3346945040664 | 233.12872
3378 | Banana#3862 | 1769.0152506754625 | 97.18831
3379 | kiddoriddler#7016 | 1768.1014026912223 | 157.6656
3380 | KAKAROT#5205 | 1767.886851423153 | 83.85799
3381 | The#8168 | 1767.3424978309272 | 163.34146
3382 | Ali#1008 | 1767.1059308339475 | 132.11685
3383 | Jayden#7693 | 1766.4047136086238 | 158.76318
3384 | Methyl#7064 | 1765.4903055029179 | 95.42259
3385 | Neel#4939 | 1765.4610738548022 | 160.16388
3386 | kana#3809 | 1765.219336794387 | 157.33171
3387 | awengrocks#6708 | 1764.6679907428947 | 126.82703
3388 | Rajjesh#8487 | 1763.6248253970018 | 200.12051
3389 | Chronicles#4213 | 1763.1246193506915 | 102.27105
3390 | SidAli#8490 | 1762.9221265046729 | 110.08683
3391 | Driswood#4572 | 1762.3844792423822 | 114.66986
3392 | Suravur#5053 | 1761.4084863469204 | 108.706375
3393 | Calvin#8695 | 1760.4362529399866 | 100.127655
3394 | 2026#6528 | 1760.2208920384182 | 72.44213
3395 | Darya#1484 | 1759.8336847980208 | 123.80801
3396 | Mahad#7064 | 1759.7266377081448 | 74.76742
3397 | God#5145 | 1759.2464789781918 | 91.5656
3398 | knbasaong#8248 | 1759.0542323351965 | 124.10613
3399 | Brain#7740 | 1759.0346756125991 | 123.77423
3400 | Axel#6798 | 1759.0237643686412 | 93.24698
3401 | Varn#9102 | 1758.7446259886642 | 105.17463
3402 | Pixelate#1661 | 1758.5018684926258 | 79.71417
3403 | Jesse#3599 | 1758.3207349711472 | 85.430336
3404 | keenest#7624 | 1757.102540577897 | 91.607704
3405 | error.#9418 | 1756.0347038077991 | 121.0945
3406 | tats#4069 | 1755.9229253184951 | 160.14273
3407 | hoezo#0735 | 1755.8117219063206 | 123.92304
3408 | Sir_Tetris#2627 | 1755.7282919965683 | 154.13
3409 | Yuga gn1#1425 | 1755.529697186426 | 81.791725
3410 | Paracanthurus hepatus#7106 | 1755.0152369873758 | 154.20627
3411 | aero#0892 | 1754.8083120992246 | 109.34311
3412 | Richard#9675 | 1753.6276972286098 | 245.59425
3413 | Lukasito#1978 | 1753.404528606676 | 110.094696
3414 | _#9875 | 1753.13289795981 | 117.97865
3415 | Josiah#4242 | 1753.0102198166308 | 149.95323
3416 | ribeiro#5762 | 1752.6426616406688 | 114.19852
3417 | krakenattacken#3227 | 1752.389335962868 | 106.75854
3418 | Robin168#7300 | 1752.2225294307968 | 114.8213
3419 | natejam#6177 | 1752.142131472781 | 158.17728
3420 | orbit#5684 | 1751.7489096729475 | 117.15034
3421 | Ashwani#8406 | 1751.6726425243874 | 117.553955
3422 | Joe#1011 | 1751.5550523855366 | 107.55015
3423 | odemxrs#4775 | 1751.4132385077116 | 69.4178
3424 | etton#9180 | 1750.8041409316381 | 111.28855
3425 | TheSkizzor#0690 | 1750.783280094895 | 115.88101
3426 | Milk#0852 | 1750.613898628498 | 111.25256
3427 | Praizz#8143 | 1750.217446601934 | 93.86108
3428 | guac#0351 | 1749.8810371925972 | 177.54564
3429 | bman3k#4300 | 1749.2395522746776 | 116.82656
3430 | N#6870 | 1748.546511737156 | 202.93575
3431 | Penguin#1981 | 1748.4651960842102 | 100.07255
3432 | Epicmania#5253 | 1748.0649912747467 | 95.53728
3433 | Nicholas#6246 | 1748.0424156857525 | 98.3195
3434 | snow#1000 | 1748.0319403902636 | 106.763016
3435 | Ferooshus#5029 | 1747.846707056999 | 86.96356
3436 | JerrisonCS#7857 | 1747.7424976776092 | 85.31598
3437 | karl_dead#5588 | 1747.5682289122385 | 105.85577
3438 | Riley#1176 | 1747.2300153582369 | 145.8014
3439 | Shane#9074 | 1746.9999805862958 | 182.5457
3440 | TechRose#3109 | 1746.5848689450931 | 105.48416
3441 | voit#9862 | 1746.196506199091 | 99.09231
3442 | Tarawii#0043 | 1745.509672556084 | 66.402695
3443 | sec#3361 | 1745.4827029305336 | 100.25965
3444 | Ignacywie#4157 | 1744.940217479217 | 80.17596
3445 | ima disappointment#0191 | 1743.7164560022425 | 86.9111
3446 | Toby#4300 | 1742.5554207661794 | 77.520195
3447 | Nathan#5908 | 1741.783552950276 | 114.575516
3448 | AlexMercan#5785 | 1741.749404166583 | 120.7336
3449 | KV#1524 | 1741.2413090398725 | 95.637085
3450 | BK#2611 | 1740.8014541735554 | 101.20366
3451 | TastyBread#3285 | 1740.6741793524568 | 115.05796
3452 | Wxnted#7630 | 1740.1993730560812 | 110.7882
3453 | Andy#8883 | 1740.1888780580866 | 91.84765
3454 | Gavin#2974 | 1739.9278709077141 | 76.74073
3455 | Cold#7167 | 1739.4763028312932 | 248.29337
3456 | Cadance#4096 | 1739.1238232580772 | 101.059265
3457 | imPriDex#5799 | 1737.6875564348252 | 115.034096
3458 | kick#8304 | 1737.3160675294641 | 122.92701
3459 | Ternunda#5465 | 1736.2693228759967 | 142.71246
3460 | Mystque#0505 | 1735.8094193837053 | 89.38941
3461 | Resident Beaver#3856 | 1735.1813276751004 | 109.35373
3462 | Luciferin#9339 | 1734.8578656591942 | 94.732086
3463 | ashk#9800 | 1734.49465960512 | 65.192665
3464 | platnot#8964 | 1733.9495410246661 | 124.004425
3465 | Frostmore#3202 | 1733.6095819582283 | 125.22663
3466 | ZoiBear#2384 | 1732.8025215631058 | 113.2953
3467 | ben#4353 | 1732.6514447792501 | 124.6017
3468 | CatApple#8013 | 1732.0638882466653 | 110.549416
3469 | LEMON#1640 | 1731.0713032372935 | 87.40882
3470 | Anirudh#2458 | 1730.9137266409 | 80.31304
3471 | TurboBeaver#5620 | 1730.8135276998207 | 90.67958
3472 | oCqp#0168 | 1730.65577806552 | 93.6486
3473 | Baby#6028 | 1729.6614148473604 | 125.85284
3474 | SSHanta#6010 | 1729.49783198922 | 172.4163
3475 | Lovise#3114 | 1729.4268499712705 | 66.600586
3476 | HockeyDude101#3996 | 1729.1108336790949 | 105.23959
3477 | Quetal#6218 | 1728.6930950191302 | 67.939545
3478 | Thomas#3042 | 1728.5508476427583 | 71.01151
3479 | anashusna#3494 | 1728.1127405751079 | 76.41044
3480 | GrilledFries#4815 | 1727.8101932741718 | 185.39444
3481 | relative#5564 | 1727.5870909291261 | 238.76126
3482 | azder#5687 | 1727.3092461847675 | 65.322
3483 | Churr0s#3744 | 1727.2420632059002 | 94.961105
3484 | JoMaybe#6085 | 1726.0746689135356 | 116.33564
3485 | chomco#8793 | 1725.8896697247344 | 122.74717
3486 | AyyCap#5839 | 1725.7228730740321 | 159.70325
3487 | Door#7174 | 1725.2490031226193 | 205.25793
3488 | Ben#6869 | 1724.4229453154712 | 105.64725
3489 | gstpsk#9657 | 1723.951070125803 | 83.56015
3490 | RohDawg#5019 | 1723.9214954708236 | 128.12872
3491 | WOLFY#7722 | 1723.6850731244524 | 98.87521
3492 | Cylence#9703 | 1723.4713316131304 | 128.93379
3493 | Subham Dasgupta#9553 | 1723.4086922207673 | 71.013214
3494 | Gaurav#0700 | 1723.1511540995152 | 115.80736
3495 | Enohana#8365 | 1722.9251039601331 | 87.804825
3496 | PizzaWizard#1781 | 1722.8146426177225 | 99.92584
3497 | jarow_#0397 | 1721.816216039641 | 102.532936
3498 | Encrypt#0463 | 1721.729774131054 | 160.4143
